investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status,cohort_year,previous_date,gap_days,status
INV001228,2024-09-18,148569,Sip,11628,Karnataka,Bangalore,T30,36-45,Female,29.8,Net Banking,Verified,2024,2024-05-01,140.0,At Risk
INV001228,2024-10-17,148568,Sip,435,Karnataka,Bangalore,T30,36-45,Female,29.8,Cheque,Verified,2024,2024-09-18,29.0,Active
INV001228,2025-03-08,149323,Sip,52147,Karnataka,Bangalore,T30,36-45,Female,29.8,UPI,Verified,2024,2024-10-17,142.0,At Risk
INV001229,2024-04-19,119092,Sip,16322,Madhya Pradesh,Indore,T30,36-45,Male,38.5,Mandate,Verified,2024,,,Active
INV001229,2024-07-31,118636,Sip,15459,Madhya Pradesh,Indore,T30,36-45,Male,38.5,Cheque,Verified,2024,2024-04-19,103.0,At Risk
INV001230,2024-02-29,120505,Sip,5364,Gujarat,Surat,T30,46-55,Male,96.9,UPI,Verified,2024,,,Active
INV001230,2024-03-01,119095,Sip,16004,Gujarat,Surat,T30,46-55,Male,96.9,Mandate,Verified,2024,2024-02-29,1.0,Active
INV001230,2024-03-29,101208,Sip,23778,Gujarat,Surat,T30,46-55,Male,96.9,Mandate,Verified,2024,2024-03-01,28.0,Active
INV001230,2024-07-11,118632,Sip,28168,Gujarat,Surat,T30,46-55,Male,96.9,Net Banking,Verified,2024,2024-03-29,104.0,At Risk
INV001231,2024-12-13,120504,Sip,2826,Telangana,Hyderabad,T30,26-35,Male,7.8,Cheque,Verified,2024,,,Active
INV001232,2024-01-13,125498,Sip,2795,Uttar Pradesh,Agra,B30,46-55,Female,29.8,UPI,Verified,2024,,,Active
INV001232,2024-08-07,120844,Sip,46017,Uttar Pradesh,Agra,B30,46-55,Female,29.8,Cheque,Verified,2024,2024-01-13,207.0,At Risk
INV001232,2025-02-08,118634,Sip,3040,Uttar Pradesh,Agra,B30,46-55,Female,29.8,UPI,Verified,2024,2024-08-07,185.0,At Risk
INV001232,2025-03-27,102885,Sip,10991,Uttar Pradesh,Agra,B30,46-55,Female,29.8,Cheque,Verified,2024,2025-02-08,47.0,At Risk
INV001233,2024-05-28,102886,Sip,2424,Telangana,Hyderabad,T30,26-35,Male,11.7,Cheque,Verified,2024,,,Active
INV001233,2024-06-04,119599,Sip,17067,Telangana,Hyderabad,T30,26-35,Male,11.7,Cheque,Verified,2024,2024-05-28,7.0,Active
INV001233,2024-12-10,120503,Sip,818,Telangana,Hyderabad,T30,26-35,Male,11.7,Cheque,Verified,2024,2024-06-04,189.0,At Risk
INV001234,2024-01-27,120505,Sip,56380,Uttar Pradesh,Agra,B30,26-35,Male,24.4,Cheque,Verified,2024,,,Active
INV001234,2024-04-16,149323,Sip,2371,Uttar Pradesh,Agra,B30,26-35,Male,24.4,Cheque,Verified,2024,2024-01-27,80.0,At Risk
INV001234,2024-05-28,118632,Sip,10051,Uttar Pradesh,Agra,B30,26-35,Male,24.4,UPI,Verified,2024,2024-04-16,42.0,At Risk
INV001234,2024-08-24,120505,Sip,2967,Uttar Pradesh,Agra,B30,26-35,Male,24.4,Cheque,Verified,2024,2024-05-28,88.0,At Risk
INV001234,2024-09-27,101207,Sip,8740,Uttar Pradesh,Agra,B30,26-35,Male,24.4,Cheque,Verified,2024,2024-08-24,34.0,Active
INV001234,2024-11-06,120504,Sip,6680,Uttar Pradesh,Agra,B30,26-35,Male,24.4,UPI,Verified,2024,2024-09-27,40.0,At Risk
INV001234,2025-03-05,118635,Sip,836,Uttar Pradesh,Agra,B30,26-35,Male,24.4,Cheque,Verified,2024,2024-11-06,119.0,At Risk
INV001234,2025-03-26,102886,Sip,3078,Uttar Pradesh,Agra,B30,26-35,Male,24.4,Mandate,Verified,2024,2025-03-05,21.0,Active
INV001235,2024-02-03,119093,Sip,1794,Haryana,Faridabad,B30,26-35,Male,19.3,Cheque,Verified,2024,,,Active
INV001235,2024-06-02,120505,Sip,5580,Haryana,Faridabad,B30,26-35,Male,19.3,Cheque,Verified,2024,2024-02-03,120.0,At Risk
INV001235,2024-07-06,148569,Sip,58715,Haryana,Faridabad,B30,26-35,Male,19.3,UPI,Verified,2024,2024-06-02,34.0,Active
INV001235,2024-07-10,148569,Sip,25662,Haryana,Faridabad,B30,26-35,Male,19.3,Cheque,Pending,2024,2024-07-06,4.0,Active
INV001235,2024-09-06,148569,Sip,2946,Haryana,Faridabad,B30,26-35,Male,19.3,UPI,Verified,2024,2024-07-10,58.0,At Risk
INV001235,2024-09-23,102886,Sip,5515,Haryana,Faridabad,B30,26-35,Male,19.3,Mandate,Verified,2024,2024-09-06,17.0,Active
INV001235,2025-03-03,119551,Sip,24059,Haryana,Faridabad,B30,26-35,Male,19.3,Cheque,Verified,2024,2024-09-23,161.0,At Risk
INV001235,2025-05-12,119551,Sip,1122,Haryana,Faridabad,B30,26-35,Male,19.3,Mandate,Verified,2024,2025-03-03,70.0,At Risk
INV001235,2025-05-20,120505,Sip,573,Haryana,Faridabad,B30,26-35,Male,19.3,UPI,Verified,2024,2025-05-12,8.0,Active
INV001236,2024-02-02,149323,Sip,17199,Telangana,Hyderabad,T30,46-55,Male,93.7,Cheque,Verified,2024,,,Active
INV001236,2024-07-04,120844,Sip,2974,Telangana,Hyderabad,T30,46-55,Male,93.7,UPI,Verified,2024,2024-02-02,153.0,At Risk
INV001236,2024-10-21,119092,Sip,17186,Telangana,Hyderabad,T30,46-55,Male,93.7,UPI,Verified,2024,2024-07-04,109.0,At Risk
INV001236,2025-04-17,102886,Sip,898,Telangana,Hyderabad,T30,46-55,Male,93.7,Net Banking,Verified,2024,2024-10-21,178.0,At Risk
INV001237,2024-01-18,100016,Sip,2463,West Bengal,Kolkata,T30,26-35,Male,19.1,UPI,Verified,2024,,,Active
INV001237,2024-05-11,119551,Sip,12800,West Bengal,Kolkata,T30,26-35,Male,19.1,Mandate,Verified,2024,2024-01-18,114.0,At Risk
INV001237,2024-05-31,118636,Sip,48179,West Bengal,Kolkata,T30,26-35,Male,19.1,Net Banking,Verified,2024,2024-05-11,20.0,Active
INV001237,2024-07-12,120844,Sip,487,West Bengal,Kolkata,T30,26-35,Male,19.1,Net Banking,Verified,2024,2024-05-31,42.0,At Risk
INV001237,2024-11-21,119551,Sip,1129,West Bengal,Kolkata,T30,26-35,Male,19.1,UPI,Verified,2024,2024-07-12,132.0,At Risk
INV001237,2025-05-22,119551,Sip,1720,West Bengal,Kolkata,T30,26-35,Male,19.1,UPI,Verified,2024,2024-11-21,182.0,At Risk
INV001238,2024-03-27,149324,Sip,820,Haryana,Gurugram,T30,26-35,Male,17.9,Mandate,Verified,2024,,,Active
INV001238,2024-03-29,148569,Sip,27881,Haryana,Gurugram,T30,26-35,Male,17.9,Cheque,Verified,2024,2024-03-27,2.0,Active
INV001238,2024-05-20,120504,Sip,4072,Haryana,Gurugram,T30,26-35,Male,17.9,UPI,Verified,2024,2024-03-29,52.0,At Risk
INV001238,2024-06-10,125498,Sip,2878,Haryana,Gurugram,T30,26-35,Male,17.9,UPI,Verified,2024,2024-05-20,21.0,Active
INV001238,2025-01-16,100033,Sip,2195,Haryana,Gurugram,T30,26-35,Male,17.9,UPI,Verified,2024,2024-06-10,220.0,At Risk
INV001238,2025-01-26,149322,Sip,2402,Haryana,Gurugram,T30,26-35,Male,17.9,Mandate,Pending,2024,2025-01-16,10.0,Active
INV001238,2025-05-12,119551,Sip,5312,Haryana,Gurugram,T30,26-35,Male,17.9,UPI,Verified,2024,2025-01-26,106.0,At Risk
INV001239,2025-03-21,125497,Sip,2731,Madhya Pradesh,Bhopal,B30,36-45,Male,43.5,Cheque,Pending,2025,,,Active
INV001240,2024-12-22,148568,Sip,481,Madhya Pradesh,Indore,T30,18-25,Male,7.6,Cheque,Pending,2024,,,Active
INV001241,2024-12-25,125498,Sip,46308,Tamil Nadu,Chennai,T30,36-45,Female,18.3,Cheque,Verified,2024,,,Active
INV001241,2025-04-06,125497,Sip,5954,Tamil Nadu,Chennai,T30,36-45,Female,18.3,Net Banking,Verified,2024,2024-12-25,102.0,At Risk
INV001241,2025-04-10,120505,Sip,1847,Tamil Nadu,Chennai,T30,36-45,Female,18.3,UPI,Verified,2024,2025-04-06,4.0,Active
INV001241,2025-04-28,120505,Sip,14551,Tamil Nadu,Chennai,T30,36-45,Female,18.3,Cheque,Verified,2024,2025-04-10,18.0,Active
INV001242,2024-01-19,148567,Sip,1049,Tamil Nadu,Chennai,T30,36-45,Male,57.8,Cheque,Verified,2024,,,Active
INV001242,2024-02-21,102886,Sip,2209,Tamil Nadu,Chennai,T30,36-45,Male,57.8,Net Banking,Verified,2024,2024-01-19,33.0,Active
INV001242,2024-05-13,125497,Sip,8245,Tamil Nadu,Chennai,T30,36-45,Male,57.8,Net Banking,Verified,2024,2024-02-21,82.0,At Risk
INV001242,2024-09-18,100016,Sip,8356,Tamil Nadu,Chennai,T30,36-45,Male,57.8,Mandate,Verified,2024,2024-05-13,128.0,At Risk
INV001242,2024-10-01,100025,Sip,4577,Tamil Nadu,Chennai,T30,36-45,Male,57.8,UPI,Verified,2024,2024-09-18,13.0,Active
INV001242,2025-01-02,102886,Sip,2222,Tamil Nadu,Chennai,T30,36-45,Male,57.8,Net Banking,Verified,2024,2024-10-01,93.0,At Risk
INV001243,2024-07-12,119093,Sip,25235,Uttar Pradesh,Agra,B30,36-45,Male,14.1,Mandate,Verified,2024,,,Active
INV001244,2024-09-06,100016,Sip,10987,Uttar Pradesh,Agra,B30,26-35,Male,20.0,Mandate,Pending,2024,,,Active
INV001244,2024-10-03,119552,Sip,2784,Uttar Pradesh,Agra,B30,26-35,Male,20.0,UPI,Verified,2024,2024-09-06,27.0,Active
INV001244,2024-10-18,102887,Sip,1122,Uttar Pradesh,Agra,B30,26-35,Male,20.0,Mandate,Verified,2024,2024-10-03,15.0,Active
INV001244,2024-12-09,125498,Sip,13419,Uttar Pradesh,Agra,B30,26-35,Male,20.0,Cheque,Pending,2024,2024-10-18,52.0,At Risk
INV001244,2025-02-24,118635,Sip,28257,Uttar Pradesh,Agra,B30,26-35,Male,20.0,Net Banking,Verified,2024,2024-12-09,77.0,At Risk
INV001245,2024-03-06,119095,Sip,16991,Haryana,Faridabad,B30,46-55,Female,44.0,UPI,Pending,2024,,,Active
INV001246,2024-01-14,119598,Sip,8465,Rajasthan,Jaipur,T30,46-55,Male,51.2,Cheque,Verified,2024,,,Active
INV001246,2024-07-16,119551,Sip,45908,Rajasthan,Jaipur,T30,46-55,Male,51.2,Net Banking,Verified,2024,2024-01-14,184.0,At Risk
INV001247,2024-07-07,119092,Sip,28853,West Bengal,Kolkata,T30,36-45,Male,48.1,Mandate,Verified,2024,,,Active
INV001247,2024-09-10,119120,Sip,2223,West Bengal,Kolkata,T30,36-45,Male,48.1,Cheque,Verified,2024,2024-07-07,65.0,At Risk
INV001247,2025-01-27,119093,Sip,6637,West Bengal,Kolkata,T30,36-45,Male,48.1,Mandate,Verified,2024,2024-09-10,139.0,At Risk
INV001247,2025-03-01,120504,Sip,4167,West Bengal,Kolkata,T30,36-45,Male,48.1,Net Banking,Verified,2024,2025-01-27,33.0,Active
INV001247,2025-03-08,119093,Sip,833,West Bengal,Kolkata,T30,36-45,Male,48.1,Cheque,Verified,2024,2025-03-01,7.0,Active
INV001248,2024-08-07,101208,Sip,40902,Karnataka,Bangalore,T30,56+,Male,76.3,Mandate,Verified,2024,,,Active
INV001249,2024-05-27,125498,Sip,7214,Maharashtra,Mumbai,T30,26-35,Female,16.4,Cheque,Verified,2024,,,Active
INV001249,2024-07-26,119552,Sip,8629,Maharashtra,Mumbai,T30,26-35,Female,16.4,Net Banking,Verified,2024,2024-05-27,60.0,At Risk
INV001249,2024-11-12,125497,Sip,53270,Maharashtra,Mumbai,T30,26-35,Female,16.4,UPI,Verified,2024,2024-07-26,109.0,At Risk
INV001249,2025-05-20,119093,Sip,2858,Maharashtra,Mumbai,T30,26-35,Female,16.4,Cheque,Verified,2024,2024-11-12,189.0,At Risk
INV001250,2024-03-30,120504,Sip,3113,Rajasthan,Udaipur,B30,26-35,Male,25.0,Cheque,Verified,2024,,,Active
INV001250,2025-03-18,101206,Sip,2951,Rajasthan,Udaipur,B30,26-35,Male,25.0,Cheque,Verified,2024,2024-03-30,353.0,At Risk
INV001251,2024-02-11,119551,Sip,2647,Punjab,Chandigarh,T30,26-35,Female,11.7,Mandate,Verified,2024,,,Active
INV001251,2024-09-21,120506,Sip,55279,Punjab,Chandigarh,T30,26-35,Female,11.7,UPI,Verified,2024,2024-02-11,223.0,At Risk
INV001251,2024-12-14,119120,Sip,29048,Punjab,Chandigarh,T30,26-35,Female,11.7,Cheque,Verified,2024,2024-09-21,84.0,At Risk
INV001251,2025-02-10,148567,Sip,47709,Punjab,Chandigarh,T30,26-35,Female,11.7,Cheque,Verified,2024,2024-12-14,58.0,At Risk
INV001251,2025-02-19,118634,Sip,6223,Punjab,Chandigarh,T30,26-35,Female,11.7,UPI,Verified,2024,2025-02-10,9.0,Active
INV001251,2025-03-27,100016,Sip,2013,Punjab,Chandigarh,T30,26-35,Female,11.7,Mandate,Verified,2024,2025-02-19,36.0,At Risk
INV001254,2024-05-25,102886,Sip,2538,Punjab,Chandigarh,T30,26-35,Male,20.5,Cheque,Verified,2024,,,Active
INV001254,2024-09-26,120507,Sip,3307,Punjab,Chandigarh,T30,26-35,Male,20.5,Mandate,Verified,2024,2024-05-25,124.0,At Risk
INV001255,2024-04-27,120842,Sip,57995,Punjab,Amritsar,B30,26-35,Male,14.3,Mandate,Verified,2024,,,Active
INV001255,2025-02-25,120843,Sip,17499,Punjab,Amritsar,B30,26-35,Male,14.3,Net Banking,Verified,2024,2024-04-27,304.0,At Risk
INV001255,2025-03-14,118632,Sip,1198,Punjab,Amritsar,B30,26-35,Male,14.3,Net Banking,Verified,2024,2025-02-25,17.0,Active
INV001255,2025-04-16,149324,Sip,2879,Punjab,Amritsar,B30,26-35,Male,14.3,Net Banking,Verified,2024,2025-03-14,33.0,Active
INV001256,2024-03-11,120841,Sip,21287,West Bengal,Kolkata,T30,18-25,Male,7.0,Net Banking,Verified,2024,,,Active
INV001256,2025-01-13,102886,Sip,2386,West Bengal,Kolkata,T30,18-25,Male,7.0,Cheque,Verified,2024,2024-03-11,308.0,At Risk
INV001256,2025-04-06,119095,Sip,13121,West Bengal,Kolkata,T30,18-25,Male,7.0,Net Banking,Verified,2024,2025-01-13,83.0,At Risk
INV001257,2024-02-13,119598,Sip,7783,Punjab,Chandigarh,T30,26-35,Female,6.3,Net Banking,Verified,2024,,,Active
INV001257,2024-03-24,119095,Sip,6056,Punjab,Chandigarh,T30,26-35,Female,6.3,UPI,Verified,2024,2024-02-13,40.0,At Risk
INV001257,2024-10-08,149324,Sip,16474,Punjab,Chandigarh,T30,26-35,Female,6.3,Net Banking,Verified,2024,2024-03-24,198.0,At Risk
INV001257,2025-03-17,148568,Sip,1051,Punjab,Chandigarh,T30,26-35,Female,6.3,Net Banking,Verified,2024,2024-10-08,160.0,At Risk
INV001257,2025-04-21,148569,Sip,15444,Punjab,Chandigarh,T30,26-35,Female,6.3,Mandate,Verified,2024,2025-03-17,35.0,Active
INV001258,2024-07-31,101208,Sip,7592,Karnataka,Mysore,B30,36-45,Male,42.4,UPI,Pending,2024,,,Active
INV001258,2024-09-27,148568,Sip,8934,Karnataka,Mysore,B30,36-45,Male,42.4,Cheque,Verified,2024,2024-07-31,58.0,At Risk
INV001259,2024-01-30,100033,Sip,8467,Telangana,Hyderabad,T30,26-35,Female,10.6,Cheque,Verified,2024,,,Active
INV001259,2024-02-15,119599,Sip,2857,Telangana,Hyderabad,T30,26-35,Female,10.6,Mandate,Verified,2024,2024-01-30,16.0,Active
INV001259,2024-12-09,149322,Sip,29803,Telangana,Hyderabad,T30,26-35,Female,10.6,Mandate,Verified,2024,2024-02-15,298.0,At Risk
INV001259,2025-01-15,120842,Sip,17114,Telangana,Hyderabad,T30,26-35,Female,10.6,Cheque,Verified,2024,2024-12-09,37.0,At Risk
INV001259,2025-05-05,118632,Sip,15236,Telangana,Hyderabad,T30,26-35,Female,10.6,Mandate,Verified,2024,2025-01-15,110.0,At Risk
INV001260,2024-04-10,120504,Sip,15438,Delhi,Gurugram,T30,26-35,Male,23.4,UPI,Verified,2024,,,Active
INV001260,2024-09-20,101208,Sip,14398,Delhi,Gurugram,T30,26-35,Male,23.4,Cheque,Verified,2024,2024-04-10,163.0,At Risk
INV001260,2025-01-14,118636,Sip,2068,Delhi,Gurugram,T30,26-35,Male,23.4,Net Banking,Pending,2024,2024-09-20,116.0,At Risk
INV001260,2025-03-30,119092,Sip,451,Delhi,Gurugram,T30,26-35,Male,23.4,UPI,Verified,2024,2025-01-14,75.0,At Risk
INV001260,2025-04-03,149322,Sip,12039,Delhi,Gurugram,T30,26-35,Male,23.4,Mandate,Verified,2024,2025-03-30,4.0,Active
INV001261,2024-05-28,120506,Sip,443,Rajasthan,Jaipur,T30,46-55,Male,50.0,UPI,Verified,2024,,,Active
INV001261,2024-07-27,120843,Sip,24110,Rajasthan,Jaipur,T30,46-55,Male,50.0,Net Banking,Verified,2024,2024-05-28,60.0,At Risk
INV001261,2024-12-14,118634,Sip,436,Rajasthan,Jaipur,T30,46-55,Male,50.0,Cheque,Verified,2024,2024-07-27,140.0,At Risk
INV001261,2025-01-01,120503,Sip,14576,Rajasthan,Jaipur,T30,46-55,Male,50.0,Mandate,Verified,2024,2024-12-14,18.0,Active
INV001261,2025-01-27,119094,Sip,2335,Rajasthan,Jaipur,T30,46-55,Male,50.0,Cheque,Verified,2024,2025-01-01,26.0,Active
INV001262,2024-07-06,118632,Sip,11146,Karnataka,Bangalore,T30,26-35,Male,14.0,Net Banking,Verified,2024,,,Active
INV001262,2024-07-22,100033,Sip,1075,Karnataka,Bangalore,T30,26-35,Male,14.0,UPI,Verified,2024,2024-07-06,16.0,Active
INV001262,2024-10-10,120505,Sip,25095,Karnataka,Bangalore,T30,26-35,Male,14.0,Cheque,Verified,2024,2024-07-22,80.0,At Risk
INV001262,2024-10-14,148569,Sip,2046,Karnataka,Bangalore,T30,26-35,Male,14.0,Mandate,Verified,2024,2024-10-10,4.0,Active
INV001262,2025-02-07,119093,Sip,10045,Karnataka,Bangalore,T30,26-35,Male,14.0,UPI,Verified,2024,2024-10-14,116.0,At Risk
INV001262,2025-03-28,119120,Sip,58142,Karnataka,Bangalore,T30,26-35,Male,14.0,Cheque,Verified,2024,2025-02-07,49.0,At Risk
INV001262,2025-04-01,120843,Sip,28394,Karnataka,Bangalore,T30,26-35,Male,14.0,UPI,Verified,2024,2025-03-28,4.0,Active
INV001263,2024-07-02,119551,Sip,5257,Rajasthan,Jaipur,T30,36-45,Male,54.6,Cheque,Verified,2024,,,Active
INV001263,2024-11-18,120506,Sip,2472,Rajasthan,Jaipur,T30,36-45,Male,54.6,Mandate,Verified,2024,2024-07-02,139.0,At Risk
INV001264,2024-02-06,120841,Sip,14684,Madhya Pradesh,Indore,T30,26-35,Female,12.0,UPI,Verified,2024,,,Active
INV001264,2024-03-02,118636,Sip,15423,Madhya Pradesh,Indore,T30,26-35,Female,12.0,Net Banking,Verified,2024,2024-02-06,25.0,Active
INV001264,2024-04-21,118635,Sip,8934,Madhya Pradesh,Indore,T30,26-35,Female,12.0,Net Banking,Verified,2024,2024-03-02,50.0,At Risk
INV001264,2024-06-20,120503,Sip,6237,Madhya Pradesh,Indore,T30,26-35,Female,12.0,UPI,Verified,2024,2024-04-21,60.0,At Risk
INV001264,2024-12-16,119094,Sip,12457,Madhya Pradesh,Indore,T30,26-35,Female,12.0,Net Banking,Verified,2024,2024-06-20,179.0,At Risk
INV001265,2024-04-15,101206,Sip,2458,Tamil Nadu,Coimbatore,B30,26-35,Male,20.3,Cheque,Verified,2024,,,Active
INV001265,2024-05-12,120843,Sip,17282,Tamil Nadu,Coimbatore,B30,26-35,Male,20.3,Mandate,Verified,2024,2024-04-15,27.0,Active
INV001265,2024-06-05,118633,Sip,9659,Tamil Nadu,Coimbatore,B30,26-35,Male,20.3,Net Banking,Verified,2024,2024-05-12,24.0,Active
INV001265,2025-01-08,119599,Sip,5943,Tamil Nadu,Coimbatore,B30,26-35,Male,20.3,Cheque,Verified,2024,2024-06-05,217.0,At Risk
INV001265,2025-02-28,119598,Sip,4520,Tamil Nadu,Coimbatore,B30,26-35,Male,20.3,Cheque,Verified,2024,2025-01-08,51.0,At Risk
INV001266,2025-04-28,149324,Sip,1087,Madhya Pradesh,Indore,T30,46-55,Male,74.2,UPI,Verified,2024,,,Active
INV001267,2024-06-30,101208,Sip,8960,Uttar Pradesh,Kanpur,B30,46-55,Female,26.8,UPI,Verified,2024,,,Active
INV001267,2025-04-19,120506,Sip,2468,Uttar Pradesh,Kanpur,B30,46-55,Female,26.8,UPI,Verified,2024,2024-06-30,293.0,At Risk
INV001269,2024-05-02,102886,Sip,12107,Maharashtra,Mumbai,T30,26-35,Male,14.4,Cheque,Verified,2024,,,Active
INV001269,2024-07-15,148567,Sip,5179,Maharashtra,Mumbai,T30,26-35,Male,14.4,Mandate,Pending,2024,2024-05-02,74.0,At Risk
INV001269,2024-08-27,125498,Sip,21623,Maharashtra,Mumbai,T30,26-35,Male,14.4,Cheque,Verified,2024,2024-07-15,43.0,At Risk
INV001269,2025-04-15,149322,Sip,2232,Maharashtra,Mumbai,T30,26-35,Male,14.4,Mandate,Verified,2024,2024-08-27,231.0,At Risk
INV001269,2025-05-27,102885,Sip,429,Maharashtra,Mumbai,T30,26-35,Male,14.4,Cheque,Pending,2024,2025-04-15,42.0,At Risk
INV001270,2024-05-24,118635,Sip,17169,Madhya Pradesh,Indore,T30,26-35,Female,23.3,Mandate,Verified,2024,,,Active
INV001271,2024-06-10,149324,Sip,8136,Haryana,Gurugram,T30,36-45,Male,52.4,Mandate,Verified,2024,,,Active
INV001271,2024-07-25,120843,Sip,3576,Haryana,Gurugram,T30,36-45,Male,52.4,Cheque,Pending,2024,2024-06-10,45.0,At Risk
INV001271,2024-12-09,120841,Sip,2432,Haryana,Gurugram,T30,36-45,Male,52.4,Mandate,Verified,2024,2024-07-25,137.0,At Risk
INV001271,2025-04-28,118636,Sip,2881,Haryana,Gurugram,T30,36-45,Male,52.4,UPI,Verified,2024,2024-12-09,140.0,At Risk
INV001273,2024-02-17,118632,Sip,2339,West Bengal,Kolkata,T30,36-45,Male,18.7,UPI,Verified,2024,,,Active
INV001273,2024-03-15,120503,Sip,23144,West Bengal,Kolkata,T30,36-45,Male,18.7,Mandate,Verified,2024,2024-02-17,27.0,Active
INV001273,2025-02-10,120507,Sip,8830,West Bengal,Kolkata,T30,36-45,Male,18.7,Mandate,Verified,2024,2024-03-15,332.0,At Risk
INV001273,2025-05-02,100025,Sip,3083,West Bengal,Kolkata,T30,36-45,Male,18.7,UPI,Verified,2024,2025-02-10,81.0,At Risk
INV001274,2024-03-06,100033,Sip,2786,Maharashtra,Mumbai,T30,36-45,Female,55.7,Cheque,Verified,2024,,,Active
INV001274,2024-03-18,120503,Sip,578,Maharashtra,Mumbai,T30,36-45,Female,55.7,UPI,Verified,2024,2024-03-06,12.0,Active
INV001274,2024-04-17,119598,Sip,20990,Maharashtra,Mumbai,T30,36-45,Female,55.7,Mandate,Verified,2024,2024-03-18,30.0,Active
INV001274,2024-09-25,100025,Sip,984,Maharashtra,Mumbai,T30,36-45,Female,55.7,UPI,Verified,2024,2024-04-17,161.0,At Risk
INV001274,2025-01-07,148568,Sip,10309,Maharashtra,Mumbai,T30,36-45,Female,55.7,Net Banking,Verified,2024,2024-09-25,104.0,At Risk
INV001274,2025-04-28,148569,Sip,17972,Maharashtra,Mumbai,T30,36-45,Female,55.7,UPI,Pending,2024,2025-01-07,111.0,At Risk
INV001274,2025-05-20,118633,Sip,2990,Maharashtra,Mumbai,T30,36-45,Female,55.7,Mandate,Verified,2024,2025-04-28,22.0,Active
INV001275,2024-02-11,148567,Sip,11867,Delhi,Noida,T30,36-45,Female,37.4,Cheque,Verified,2024,,,Active
INV001275,2024-06-30,119552,Sip,16208,Delhi,Noida,T30,36-45,Female,37.4,Cheque,Verified,2024,2024-02-11,140.0,At Risk
INV001275,2024-07-07,102887,Sip,9850,Delhi,Noida,T30,36-45,Female,37.4,Mandate,Verified,2024,2024-06-30,7.0,Active
INV001275,2024-11-08,102886,Sip,1036,Delhi,Noida,T30,36-45,Female,37.4,UPI,Verified,2024,2024-07-07,124.0,At Risk
INV001275,2024-12-21,120505,Sip,9363,Delhi,Noida,T30,36-45,Female,37.4,Cheque,Verified,2024,2024-11-08,43.0,At Risk
INV001275,2025-03-14,119094,Sip,1617,Delhi,Noida,T30,36-45,Female,37.4,Cheque,Verified,2024,2024-12-21,83.0,At Risk
INV001275,2025-03-17,120843,Sip,1735,Delhi,Noida,T30,36-45,Female,37.4,Mandate,Verified,2024,2025-03-14,3.0,Active
INV001276,2024-04-19,119598,Sip,1015,Rajasthan,Jaipur,T30,56+,Male,46.2,Net Banking,Verified,2024,,,Active
INV001276,2024-12-01,120507,Sip,2148,Rajasthan,Jaipur,T30,56+,Male,46.2,Net Banking,Verified,2024,2024-04-19,226.0,At Risk
INV001276,2025-03-01,120503,Sip,3150,Rajasthan,Jaipur,T30,56+,Male,46.2,Mandate,Pending,2024,2024-12-01,90.0,At Risk
INV001277,2024-02-22,120842,Sip,545,Maharashtra,Mumbai,T30,18-25,Male,7.0,UPI,Verified,2024,,,Active
INV001277,2025-04-17,148569,Sip,26286,Maharashtra,Mumbai,T30,18-25,Male,7.0,UPI,Verified,2024,2024-02-22,420.0,At Risk
INV001279,2024-02-02,118632,Sip,1040,Karnataka,Bangalore,T30,46-55,Male,76.7,Mandate,Verified,2024,,,Active
INV001279,2025-03-25,119599,Sip,2557,Karnataka,Bangalore,T30,46-55,Male,76.7,UPI,Verified,2024,2024-02-02,417.0,At Risk
INV001279,2025-04-23,120842,Sip,13090,Karnataka,Bangalore,T30,46-55,Male,76.7,UPI,Verified,2024,2025-03-25,29.0,Active
INV001279,2025-05-28,118636,Sip,8112,Karnataka,Bangalore,T30,46-55,Male,76.7,UPI,Verified,2024,2025-04-23,35.0,Active
INV001280,2024-03-07,118635,Sip,2339,Rajasthan,Jaipur,T30,18-25,Male,4.7,Net Banking,Verified,2024,,,Active
INV001280,2024-03-15,120844,Sip,5011,Rajasthan,Jaipur,T30,18-25,Male,4.7,UPI,Verified,2024,2024-03-07,8.0,Active
INV001281,2024-02-04,101207,Sip,6310,Telangana,Hyderabad,T30,18-25,Male,7.9,Mandate,Verified,2024,,,Active
INV001281,2024-12-23,119598,Sip,8827,Telangana,Hyderabad,T30,18-25,Male,7.9,Net Banking,Verified,2024,2024-02-04,323.0,At Risk
INV001281,2025-03-19,101206,Sip,8990,Telangana,Hyderabad,T30,18-25,Male,7.9,Net Banking,Pending,2024,2024-12-23,86.0,At Risk
INV001281,2025-04-23,102887,Sip,12392,Telangana,Hyderabad,T30,18-25,Male,7.9,UPI,Verified,2024,2025-03-19,35.0,Active
INV001282,2024-06-18,148567,Sip,27853,West Bengal,Kolkata,T30,18-25,Female,5.2,Net Banking,Verified,2024,,,Active
INV001282,2024-08-09,149323,Sip,6523,West Bengal,Kolkata,T30,18-25,Female,5.2,Mandate,Verified,2024,2024-06-18,52.0,At Risk
INV001282,2024-08-26,102887,Sip,2534,West Bengal,Kolkata,T30,18-25,Female,5.2,Net Banking,Verified,2024,2024-08-09,17.0,Active
INV001282,2024-09-25,125497,Sip,2684,West Bengal,Kolkata,T30,18-25,Female,5.2,Mandate,Verified,2024,2024-08-26,30.0,Active
